timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,1,0.8647547960281372,0.8691457509994507,0.824999988079071,0.8333333134651184,54,49
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,2,0.8810669183731079,0.8683966398239136,0.6416666507720947,0.7333333492279053,31,34
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,3,0.8670781850814819,0.8704925775527954,0.824999988079071,0.8333333134651184,171,21
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,4,0.8654419183731079,0.8696375489234924,0.824999988079071,0.8333333134651184,36,30
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,5,0.8644539713859558,0.8687770366668701,0.824999988079071,0.8333333134651184,67,39
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,6,0.8646090030670166,0.8687015771865845,0.824999988079071,0.8333333134651184,192,195
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,7,0.8638144135475159,0.8680930733680725,0.824999988079071,0.8333333134651184,94,42
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,8,0.8641729354858398,0.869269609451294,0.824999988079071,0.8333333134651184,42,23
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,9,0.8643369674682617,0.8692530393600464,0.824999988079071,0.8333333134651184,93,38
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,10,0.8643745183944702,0.8687719106674194,0.8166666626930237,0.8333333134651184,51,41
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,11,0.8644004464149475,0.8690897822380066,0.824999988079071,0.8333333134651184,33,28
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,12,0.8644313216209412,0.8696885704994202,0.824999988079071,0.8333333134651184,86,53
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,13,0.934867262840271,0.99809730052948,0.625,0.46666666865348816,34,24
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,14,0.8648304343223572,0.8683038949966431,0.824999988079071,0.8333333134651184,68,30
20251204_151311,ClassicalModel_Ortho_ReLU_NoBias,[1],400,15,0.8646438121795654,0.8683232665061951,0.8166666626930237,0.8333333134651184,51,35
