timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251202_181443,ClassicalModel,"[1, 1]",400,1,0.570323646068573,0.6088173389434814,0.9916666746139526,0.9333333373069763,174,118
20251202_181443,ClassicalModel,"[1, 1]",400,2,0.568067193031311,0.5805705785751343,0.9916666746139526,0.9666666388511658,197,111
20251202_181443,ClassicalModel,"[1, 1]",400,3,0.5648583769798279,0.6140931844711304,0.9916666746139526,0.9333333373069763,149,95
20251202_181443,ClassicalModel,"[1, 1]",400,4,0.5649923086166382,0.6009576320648193,0.9916666746139526,0.9333333373069763,160,89
20251202_181443,ClassicalModel,"[1, 1]",400,5,0.5738431811332703,0.5670077800750732,0.9833333492279053,1.0,114,166
20251202_181443,ClassicalModel,"[1, 1]",400,6,0.5717867016792297,0.5805777311325073,0.9833333492279053,0.9666666388511658,105,82
20251202_181443,ClassicalModel,"[1, 1]",400,7,0.5652234554290771,0.5818408727645874,0.9916666746139526,0.9666666388511658,155,160
20251202_181443,ClassicalModel,"[1, 1]",400,8,0.5735937356948853,0.5867326855659485,0.9833333492279053,0.9666666388511658,114,161
20251202_181443,ClassicalModel,"[1, 1]",400,9,0.5788663029670715,0.6098701357841492,0.9833333492279053,0.9666666388511658,276,279
20251202_181443,ClassicalModel,"[1, 1]",400,10,0.5743114948272705,0.5701762437820435,0.9833333492279053,1.0,187,281
20251202_181443,ClassicalModel,"[1, 1]",400,11,0.5642625093460083,0.6083083748817444,0.9916666746139526,0.9333333373069763,155,89
20251202_181443,ClassicalModel,"[1, 1]",400,12,0.56571364402771,0.5814408659934998,0.9916666746139526,0.9666666388511658,165,201
20251202_181443,ClassicalModel,"[1, 1]",400,13,0.5723639130592346,0.5934565663337708,0.9833333492279053,0.9666666388511658,121,106
20251202_181443,ClassicalModel,"[1, 1]",400,14,0.5639001131057739,0.5800625085830688,0.9916666746139526,0.9666666388511658,146,159
20251202_181443,ClassicalModel,"[1, 1]",400,15,0.5664174556732178,0.5818250775337219,0.9916666746139526,0.9666666388511658,155,97
