timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,1,0.6931341290473938,0.7097647190093994,0.8500000238418579,0.8666666746139526,78,28
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,2,0.6919503808021545,0.711150586605072,0.8583333492279053,0.8333333134651184,84,34
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,3,0.6923495531082153,0.7102058529853821,0.8583333492279053,0.8666666746139526,72,27
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,4,0.6923031210899353,0.7079886198043823,0.8583333492279053,0.8666666746139526,72,33
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,5,0.6909282803535461,0.713748037815094,0.8500000238418579,0.8333333134651184,106,33
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,6,0.6914190649986267,0.7107831239700317,0.8500000238418579,0.8333333134651184,82,31
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,7,0.6910660266876221,0.7124047875404358,0.8500000238418579,0.8333333134651184,74,31
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,8,0.6926698684692383,0.7078572511672974,0.8583333492279053,0.8666666746139526,79,34
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,9,0.6911525726318359,0.7129392027854919,0.8500000238418579,0.8333333134651184,100,36
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,10,0.6949438452720642,0.7075058817863464,0.8333333134651184,0.8666666746139526,78,45
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,11,0.6918660402297974,0.7088906764984131,0.8583333492279053,0.8666666746139526,83,28
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,12,0.6924890279769897,0.7084586024284363,0.8583333492279053,0.8666666746139526,71,28
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,13,0.6919434070587158,0.7092651128768921,0.8583333492279053,0.8666666746139526,87,45
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,14,0.6941331624984741,0.7086446285247803,0.8416666388511658,0.8666666746139526,71,31
20251204_120238,ClassicalModel_NoReLU_NoBias,"[4, 4, 4, 4]",400,15,0.6948971152305603,0.7055639624595642,0.8333333134651184,0.8666666746139526,84,53
