timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,1,0.6932418942451477,0.7079200148582458,0.8416666388511658,0.8666666746139526,87,36
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,2,0.6912411451339722,0.7115403413772583,0.8500000238418579,0.8333333134651184,104,37
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,3,0.6922801733016968,0.7102606296539307,0.8583333492279053,0.8666666746139526,68,26
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,4,0.6959695816040039,0.7073530554771423,0.8333333134651184,0.8333333134651184,76,36
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,5,0.6921798586845398,0.7103331089019775,0.8500000238418579,0.8666666746139526,99,49
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,6,0.6932359337806702,0.7095311284065247,0.8416666388511658,0.8666666746139526,127,90
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,7,0.691592812538147,0.7103073000907898,0.8583333492279053,0.8333333134651184,75,26
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,8,0.6917232275009155,0.711828351020813,0.8583333492279053,0.8333333134651184,89,33
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,9,0.6928266286849976,0.7098076939582825,0.8583333492279053,0.8666666746139526,77,33
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,10,0.6942717432975769,0.7071333527565002,0.8416666388511658,0.8666666746139526,76,34
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,11,0.6917396187782288,0.7090325951576233,0.8583333492279053,0.8333333134651184,78,32
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,12,0.693969190120697,0.7074267268180847,0.8416666388511658,0.8666666746139526,77,31
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,13,0.691933810710907,0.7100277543067932,0.8583333492279053,0.8333333134651184,88,37
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,14,0.6927977800369263,0.708482563495636,0.8583333492279053,0.8666666746139526,82,34
20251204_114320,ClassicalModel_NoReLU_NoBias,[1],400,15,0.69232177734375,0.7097529172897339,0.8583333492279053,0.8666666746139526,119,70
