timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251202_183429,ClassicalModel,"[3, 3, 3]",400,1,0.5674833655357361,0.5977193713188171,0.9916666746139526,0.9666666388511658,155,104
20251202_183429,ClassicalModel,"[3, 3, 3]",400,2,0.5664847493171692,0.603222131729126,0.9916666746139526,0.9333333373069763,180,141
20251202_183429,ClassicalModel,"[3, 3, 3]",400,3,0.5740228295326233,0.5724306106567383,0.9750000238418579,1.0,115,187
20251202_183429,ClassicalModel,"[3, 3, 3]",400,4,0.5647401213645935,0.575755774974823,0.9916666746139526,0.9666666388511658,131,102
20251202_183429,ClassicalModel,"[3, 3, 3]",400,5,0.5665419101715088,0.5982336401939392,0.9916666746139526,0.9333333373069763,160,81
20251202_183429,ClassicalModel,"[3, 3, 3]",400,6,0.5647344589233398,0.6080598831176758,0.9916666746139526,0.9333333373069763,158,93
20251202_183429,ClassicalModel,"[3, 3, 3]",400,7,0.5747635960578918,0.5676537752151489,0.9750000238418579,1.0,133,168
20251202_183429,ClassicalModel,"[3, 3, 3]",400,8,0.5645596981048584,0.608383297920227,0.9916666746139526,0.9333333373069763,165,131
20251202_183429,ClassicalModel,"[3, 3, 3]",400,9,0.5636861324310303,0.6039272546768188,0.9916666746139526,0.9333333373069763,148,85
20251202_183429,ClassicalModel,"[3, 3, 3]",400,10,0.5637504458427429,0.5817339420318604,0.9916666746139526,0.9666666388511658,155,104
20251202_183429,ClassicalModel,"[3, 3, 3]",400,11,0.5668033361434937,0.5837391018867493,0.9916666746139526,0.9666666388511658,162,89
20251202_183429,ClassicalModel,"[3, 3, 3]",400,12,0.5735224485397339,0.5917289853096008,0.9833333492279053,0.9666666388511658,117,133
20251202_183429,ClassicalModel,"[3, 3, 3]",400,13,0.5648843050003052,0.597741961479187,0.9916666746139526,0.9333333373069763,149,108
20251202_183429,ClassicalModel,"[3, 3, 3]",400,14,0.5655892491340637,0.5816736221313477,0.9916666746139526,0.9666666388511658,168,179
20251202_183429,ClassicalModel,"[3, 3, 3]",400,15,0.5705570578575134,0.5989744663238525,0.9916666746139526,0.9666666388511658,141,92
