timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,1,0.6928744912147522,0.7094336152076721,0.8583333492279053,0.8666666746139526,125,81
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,2,0.6917780041694641,0.7120092511177063,0.8583333492279053,0.8333333134651184,96,26
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,3,0.6936096549034119,0.7082887291908264,0.8416666388511658,0.8666666746139526,87,29
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,4,0.6938881278038025,0.7082033753395081,0.8416666388511658,0.8666666746139526,89,54
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,5,0.6924564838409424,0.7098649144172668,0.8583333492279053,0.8666666746139526,92,42
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,6,0.6918622255325317,0.7100399136543274,0.8583333492279053,0.8333333134651184,122,77
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,7,0.694632887840271,0.7062366604804993,0.8333333134651184,0.8666666746139526,74,33
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,8,0.6920971274375916,0.7090718746185303,0.8583333492279053,0.8666666746139526,104,70
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,9,0.6948262453079224,0.7068002223968506,0.8333333134651184,0.8666666746139526,89,30
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,10,0.6922487020492554,0.710244357585907,0.8583333492279053,0.8333333134651184,111,70
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,11,0.6966069936752319,0.7064594030380249,0.8416666388511658,0.8333333134651184,86,38
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,12,0.693176805973053,0.7094017267227173,0.8583333492279053,0.8666666746139526,69,28
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,13,0.6925186514854431,0.7106193900108337,0.8583333492279053,0.8333333134651184,77,30
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,14,0.692226231098175,0.7111594080924988,0.8583333492279053,0.8333333134651184,80,37
20251203_160216,ClassicalModel_NoRelu_Bias,[3],400,15,0.6927756667137146,0.7097812294960022,0.8583333492279053,0.8666666746139526,91,31
