timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_161217,ClassicalVariableModel,"[4, 3]",400,1,0.573699951171875,0.5717461705207825,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,2,0.5738067030906677,0.5874752402305603,0.9833333492279053,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,3,0.5735496878623962,0.5778658986091614,0.9833333492279053,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,4,0.5738216638565063,0.5694130659103394,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,5,0.5743461847305298,0.5820478796958923,0.9750000238418579,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,6,0.5739317536354065,0.5748997926712036,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,7,0.5728356242179871,0.5649591088294983,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,8,0.5735300779342651,0.5877788066864014,0.9833333492279053,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,9,0.5737745761871338,0.5770636796951294,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,10,0.5737483501434326,0.5733383893966675,0.9750000238418579,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,11,0.5729730129241943,0.585975706577301,0.9833333492279053,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,12,0.5733617544174194,0.5814225673675537,0.9833333492279053,0.9666666388511658
20251111_161217,ClassicalVariableModel,"[4, 3]",400,13,0.5732679963111877,0.573665976524353,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,14,0.5741404891014099,0.5747345685958862,0.9833333492279053,1.0
20251111_161217,ClassicalVariableModel,"[4, 3]",400,15,0.5732685327529907,0.5812488198280334,0.9833333492279053,0.9666666388511658
