timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_161412,ClassicalVariableModel,"[4, 4]",400,1,0.5738733410835266,0.5779740810394287,0.9750000238418579,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,2,0.5740267038345337,0.5733930468559265,0.9833333492279053,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,3,0.5732623338699341,0.578096330165863,0.9833333492279053,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,4,0.5739724636077881,0.5738407373428345,0.9750000238418579,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,5,0.5739403367042542,0.5772668123245239,0.9833333492279053,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,6,0.5740680694580078,0.5777711272239685,0.9750000238418579,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,7,0.5738295316696167,0.5735922455787659,0.9833333492279053,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,8,0.5741043090820312,0.5821005702018738,0.9833333492279053,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,9,0.5745654702186584,0.5837650299072266,0.9833333492279053,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,10,0.5727893710136414,0.5874798893928528,0.9750000238418579,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,11,0.5730314254760742,0.5741861462593079,0.9833333492279053,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,12,0.574367880821228,0.5942564606666565,0.9833333492279053,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,13,0.5730136632919312,0.5710205435752869,0.9833333492279053,1.0
20251111_161412,ClassicalVariableModel,"[4, 4]",400,14,0.5742311477661133,0.5844631195068359,0.9833333492279053,0.9666666388511658
20251111_161412,ClassicalVariableModel,"[4, 4]",400,15,0.5736855268478394,0.5738131403923035,0.9750000238418579,1.0
