timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_160230,ClassicalVariableModel,[4],400,1,0.5737122893333435,0.5705485939979553,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,2,0.572239339351654,0.5868903398513794,0.9750000238418579,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,3,0.5734819769859314,0.573232889175415,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,4,0.5735964179039001,0.58431077003479,0.9833333492279053,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,5,0.5731912851333618,0.5682361721992493,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,6,0.5734751224517822,0.5858712792396545,0.9750000238418579,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,7,0.5734614729881287,0.5825403332710266,0.9833333492279053,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,8,0.5746806859970093,0.5875757336616516,0.9750000238418579,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,9,0.5734672546386719,0.5707270503044128,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,10,0.5736387372016907,0.5744141340255737,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,11,0.5748795866966248,0.5833715200424194,0.9750000238418579,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,12,0.573875367641449,0.5798805952072144,0.9750000238418579,0.9666666388511658
20251111_160230,ClassicalVariableModel,[4],400,13,0.5737118124961853,0.5713304281234741,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,14,0.5738674998283386,0.5766738057136536,0.9833333492279053,1.0
20251111_160230,ClassicalVariableModel,[4],400,15,0.5736626386642456,0.5808257460594177,0.9750000238418579,0.9666666388511658
