timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_144026,ClassicalVariableModel,[1],400,1,0.5649807453155518,0.5895481705665588,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,2,0.5644066333770752,0.5903574228286743,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,3,0.5748109817504883,0.5788243412971497,0.9750000238418579,1.0
20251121_144026,ClassicalVariableModel,[1],400,4,0.5653752088546753,0.5813124775886536,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,5,0.5669108033180237,0.5844765901565552,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,6,0.5671354532241821,0.5931999683380127,0.9916666746139526,0.9333333373069763
20251121_144026,ClassicalVariableModel,[1],400,7,0.564677894115448,0.5833151340484619,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,8,0.5675331950187683,0.5950153470039368,0.9916666746139526,0.9333333373069763
20251121_144026,ClassicalVariableModel,[1],400,9,0.5712477564811707,0.5750283598899841,0.9833333492279053,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,10,0.5794428586959839,0.5942440629005432,0.9833333492279053,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,11,0.5756536722183228,0.5899015069007874,0.9750000238418579,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,12,0.5653710961341858,0.5807556509971619,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,13,0.5640113949775696,0.5825485587120056,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,14,0.5679777264595032,0.5815082788467407,0.9916666746139526,0.9666666388511658
20251121_144026,ClassicalVariableModel,[1],400,15,0.5711842179298401,0.60124272108078,0.9833333492279053,0.9333333373069763
