timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_121141,ClassicalVariableModel,[1],400,1,0.5729699730873108,0.5823136568069458,0.9750000238418579,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,2,0.573211133480072,0.5698345899581909,0.9833333492279053,1.0
20251111_121141,ClassicalVariableModel,[1],400,3,0.5738798379898071,0.5705358386039734,0.9750000238418579,1.0
20251111_121141,ClassicalVariableModel,[1],400,4,0.5735682249069214,0.5822152495384216,0.9833333492279053,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,5,0.5733556151390076,0.5752277970314026,0.9833333492279053,1.0
20251111_121141,ClassicalVariableModel,[1],400,6,0.5734236836433411,0.5747411847114563,0.9750000238418579,1.0
20251111_121141,ClassicalVariableModel,[1],400,7,0.5738250613212585,0.5911876559257507,0.9750000238418579,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,8,0.5737220048904419,0.5772939920425415,0.9750000238418579,1.0
20251111_121141,ClassicalVariableModel,[1],400,9,0.5735387802124023,0.5895712375640869,0.9833333492279053,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,10,0.5732846856117249,0.5792062878608704,0.9750000238418579,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,11,0.5733622908592224,0.5771677494049072,0.9833333492279053,1.0
20251111_121141,ClassicalVariableModel,[1],400,12,0.5737209320068359,0.5889738202095032,0.9833333492279053,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,13,0.5736173391342163,0.5693759918212891,0.9833333492279053,1.0
20251111_121141,ClassicalVariableModel,[1],400,14,0.5735144019126892,0.5784775018692017,0.9833333492279053,0.9666666388511658
20251111_121141,ClassicalVariableModel,[1],400,15,0.5731386542320251,0.5897465348243713,0.9833333492279053,0.9666666388511658
