timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_144227,ClassicalVariableModel,[2],400,1,0.5661724805831909,0.5970091223716736,0.9916666746139526,0.9333333373069763
20251121_144227,ClassicalVariableModel,[2],400,2,0.5655338168144226,0.5827186703681946,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,3,0.5749589204788208,0.5799633860588074,0.9750000238418579,1.0
20251121_144227,ClassicalVariableModel,[2],400,4,0.5648618340492249,0.5879462957382202,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,5,0.571399986743927,0.5968895554542542,0.9833333492279053,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,6,0.5733403563499451,0.5789930820465088,0.9833333492279053,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,7,0.5838623642921448,0.6081465482711792,0.9750000238418579,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,8,0.5703567266464233,0.5850123763084412,0.9833333492279053,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,9,0.5654309391975403,0.586430549621582,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,10,0.5697546601295471,0.5833935141563416,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,11,0.565407931804657,0.5829917788505554,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,12,0.5663005113601685,0.611577570438385,0.9916666746139526,0.9333333373069763
20251121_144227,ClassicalVariableModel,[2],400,13,0.5650984644889832,0.601020097732544,0.9916666746139526,0.9333333373069763
20251121_144227,ClassicalVariableModel,[2],400,14,0.5682467222213745,0.5822020173072815,0.9916666746139526,0.9666666388511658
20251121_144227,ClassicalVariableModel,[2],400,15,0.5747513175010681,0.5717993378639221,0.9750000238418579,1.0
