timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_160720,ClassicalVariableModel,"[4, 1]",400,1,0.5736006498336792,0.5773949027061462,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,2,0.5735103487968445,0.5726400017738342,0.9833333492279053,1.0
20251111_160720,ClassicalVariableModel,"[4, 1]",400,3,0.5729026198387146,0.5776671767234802,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,4,0.5731773376464844,0.5848250985145569,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,5,0.5731433033943176,0.5870665311813354,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,6,0.5734322667121887,0.5811777114868164,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,7,0.5736318230628967,0.5782544612884521,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,8,0.5735357403755188,0.5897006988525391,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,9,0.5738084316253662,0.5838550329208374,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,10,0.5736008882522583,0.5817033648490906,0.9833333492279053,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,11,0.5738738775253296,0.5739259719848633,0.9833333492279053,1.0
20251111_160720,ClassicalVariableModel,"[4, 1]",400,12,0.5732536315917969,0.5691918730735779,0.9833333492279053,1.0
20251111_160720,ClassicalVariableModel,"[4, 1]",400,13,0.5738570094108582,0.5784603953361511,0.9750000238418579,0.9666666388511658
20251111_160720,ClassicalVariableModel,"[4, 1]",400,14,0.5733581781387329,0.5766084790229797,0.9833333492279053,1.0
20251111_160720,ClassicalVariableModel,"[4, 1]",400,15,0.5736880898475647,0.5818055272102356,0.9833333492279053,0.9666666388511658
