timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_145513,ClassicalVariableModel,[5],400,1,0.5665430426597595,0.5803136825561523,0.9916666746139526,0.9666666388511658
20251121_145513,ClassicalVariableModel,[5],400,2,0.5713926553726196,0.5699870586395264,0.9833333492279053,1.0
20251121_145513,ClassicalVariableModel,[5],400,3,0.5734103918075562,0.5807886719703674,0.9833333492279053,0.9666666388511658
20251121_145513,ClassicalVariableModel,[5],400,4,0.5787517428398132,0.5880914330482483,0.9750000238418579,0.9666666388511658
20251121_145513,ClassicalVariableModel,[5],400,5,0.5697624683380127,0.5937946438789368,0.9833333492279053,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,6,0.5659888386726379,0.5943067073822021,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,7,0.5656576752662659,0.5809457898139954,0.9916666746139526,0.9666666388511658
20251121_145513,ClassicalVariableModel,[5],400,8,0.5644878149032593,0.5968385338783264,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,9,0.5643653869628906,0.6063390374183655,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,10,0.5677140355110168,0.5971769690513611,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,11,0.5658895373344421,0.6077755093574524,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,12,0.5730491876602173,0.5716294050216675,0.9833333492279053,1.0
20251121_145513,ClassicalVariableModel,[5],400,13,0.5641624927520752,0.5918130278587341,0.9916666746139526,0.9333333373069763
20251121_145513,ClassicalVariableModel,[5],400,14,0.5636579990386963,0.5953041911125183,0.9916666746139526,0.9666666388511658
20251121_145513,ClassicalVariableModel,[5],400,15,0.5658036470413208,0.5950761437416077,0.9916666746139526,0.9333333373069763
