timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251125_185552,ClassicalVariableModel,[1],400,1,0.8026115894317627,0.8130075931549072,0.875,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,2,0.8009635210037231,0.8106065392494202,0.8916666507720947,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,3,0.8033000826835632,0.8168246150016785,0.875,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,4,0.8018482327461243,0.813937783241272,0.8666666746139526,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,5,0.8035147786140442,0.8183146715164185,0.8500000238418579,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,6,0.8030669689178467,0.8125736117362976,0.8916666507720947,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,7,0.802049458026886,0.8128260374069214,0.8833333253860474,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,8,0.8025942444801331,0.8130813241004944,0.8666666746139526,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,9,0.8024532198905945,0.8136451840400696,0.8666666746139526,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,10,0.802491307258606,0.8135257959365845,0.8833333253860474,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,11,0.8033077120780945,0.816449761390686,0.875,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,12,0.8021796345710754,0.8147583603858948,0.8666666746139526,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,13,0.8029648661613464,0.8163829445838928,0.8666666746139526,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,14,0.803777813911438,0.814990758895874,0.8833333253860474,0.8666666746139526
20251125_185552,ClassicalVariableModel,[1],400,15,0.8038565516471863,0.8167544603347778,0.8500000238418579,0.8333333134651184
