timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,1,0.5735557675361633,0.574462890625,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,2,0.5732110142707825,0.5690529346466064,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,3,0.5737667679786682,0.5679934024810791,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,4,0.5751532316207886,0.5923276543617249,0.9750000238418579,0.9666666388511658
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,5,0.5737724900245667,0.5787410140037537,0.9833333492279053,0.9666666388511658
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,6,0.5730484127998352,0.5692814588546753,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,7,0.5734776854515076,0.5836364030838013,0.9833333492279053,0.9666666388511658
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,8,0.5739601254463196,0.5755239129066467,0.9750000238418579,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,9,0.5734681487083435,0.5770771503448486,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,10,0.5750004649162292,0.5746762156486511,0.9750000238418579,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,11,0.5733863711357117,0.5809248685836792,0.9750000238418579,0.9666666388511658
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,12,0.5734025239944458,0.5714227557182312,0.9833333492279053,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,13,0.5733130574226379,0.5904769897460938,0.9833333492279053,0.9666666388511658
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,14,0.5731843113899231,0.577085554599762,0.9750000238418579,1.0
20251111_161814,ClassicalVariableModel,"[4, 4, 2]",400,15,0.5730981826782227,0.5770723223686218,0.9833333492279053,1.0
