timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_145054,ClassicalVariableModel,[4],400,1,0.5651711225509644,0.5792543888092041,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,2,0.5647597908973694,0.5796889662742615,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,3,0.5724945068359375,0.5781844258308411,0.9833333492279053,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,4,0.5658836960792542,0.5918413400650024,0.9916666746139526,0.9333333373069763
20251121_145054,ClassicalVariableModel,[4],400,5,0.5661631226539612,0.5846722722053528,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,6,0.5656607151031494,0.5871918201446533,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,7,0.5706378817558289,0.5964220762252808,0.9916666746139526,0.9333333373069763
20251121_145054,ClassicalVariableModel,[4],400,8,0.5690920352935791,0.6120302081108093,0.9916666746139526,0.9333333373069763
20251121_145054,ClassicalVariableModel,[4],400,9,0.5666412711143494,0.5841572880744934,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,10,0.570928692817688,0.5884244441986084,0.9833333492279053,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,11,0.5648452043533325,0.5975483059883118,0.9916666746139526,0.9333333373069763
20251121_145054,ClassicalVariableModel,[4],400,12,0.5738906264305115,0.598922610282898,0.9750000238418579,0.9333333373069763
20251121_145054,ClassicalVariableModel,[4],400,13,0.5646979808807373,0.5781077742576599,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,14,0.5661369562149048,0.595280110836029,0.9916666746139526,0.9666666388511658
20251121_145054,ClassicalVariableModel,[4],400,15,0.5667724013328552,0.5799109935760498,0.9916666746139526,0.9666666388511658
