timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,1,0.5731480121612549,0.5748937129974365,0.9833333492279053,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,2,0.573839545249939,0.5709732174873352,0.9750000238418579,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,3,0.5734699368476868,0.5833669900894165,0.9750000238418579,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,4,0.5737339854240417,0.5725800395011902,0.9833333492279053,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,5,0.5731974244117737,0.5863919854164124,0.9833333492279053,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,6,0.5733335614204407,0.5831558704376221,0.9750000238418579,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,7,0.5735834836959839,0.5824583768844604,0.9833333492279053,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,8,0.573727548122406,0.5708555579185486,0.9833333492279053,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,9,0.5732823014259338,0.5780354738235474,0.9833333492279053,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,10,0.5731782913208008,0.5816037058830261,0.9750000238418579,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,11,0.5733209848403931,0.590121328830719,0.9833333492279053,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,12,0.5738745927810669,0.576603889465332,0.9750000238418579,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,13,0.5736525654792786,0.5761969685554504,0.9833333492279053,1.0
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,14,0.5748531818389893,0.5918814539909363,0.9750000238418579,0.9666666388511658
20251111_163522,ClassicalVariableModel,"[4, 4, 3]",400,15,0.5737572312355042,0.57659912109375,0.9833333492279053,1.0
