timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251125_192435,ClassicalVariableModel,"[3, 3]",400,1,0.8025810122489929,0.8151576519012451,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,2,0.8027308583259583,0.816239058971405,0.8500000238418579,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,3,0.8029082417488098,0.8132318258285522,0.8999999761581421,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,4,0.802891194820404,0.8145677447319031,0.8583333492279053,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,5,0.8020194172859192,0.8132625222206116,0.8666666746139526,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,6,0.8030217885971069,0.8152834177017212,0.8666666746139526,0.8333333134651184
20251125_192435,ClassicalVariableModel,"[3, 3]",400,7,0.8021183609962463,0.8145784735679626,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,8,0.8035967946052551,0.8169037699699402,0.8500000238418579,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,9,0.802726686000824,0.8130787014961243,0.8666666746139526,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,10,0.8024930953979492,0.8146971464157104,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,11,0.8030715584754944,0.815919816493988,0.8666666746139526,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,12,0.8014039397239685,0.8109865784645081,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,13,0.8020793199539185,0.8147866129875183,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,14,0.8025444149971008,0.8154023289680481,0.875,0.8666666746139526
20251125_192435,ClassicalVariableModel,"[3, 3]",400,15,0.806961178779602,0.8205589056015015,0.875,0.8666666746139526
