timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_144550,ClassicalVariableModel,[3],400,1,0.5651766061782837,0.6091617941856384,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,2,0.5659825801849365,0.5896569490432739,0.9916666746139526,0.9666666388511658
20251121_144550,ClassicalVariableModel,[3],400,3,0.5640447735786438,0.5918018221855164,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,4,0.5709534287452698,0.5945174694061279,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,5,0.5737206935882568,0.5710045099258423,0.9833333492279053,0.9666666388511658
20251121_144550,ClassicalVariableModel,[3],400,6,0.5675044655799866,0.6109657287597656,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,7,0.568859875202179,0.5913559198379517,0.9833333492279053,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,8,0.5668275952339172,0.6062456369400024,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,9,0.5648078322410583,0.5933114886283875,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,10,0.5651405453681946,0.605395495891571,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,11,0.5659410953521729,0.5749151110649109,0.9916666746139526,0.9666666388511658
20251121_144550,ClassicalVariableModel,[3],400,12,0.5653274059295654,0.5838763117790222,0.9916666746139526,0.9666666388511658
20251121_144550,ClassicalVariableModel,[3],400,13,0.5666643977165222,0.607748806476593,0.9916666746139526,0.9333333373069763
20251121_144550,ClassicalVariableModel,[3],400,14,0.5711500644683838,0.5732102990150452,0.9833333492279053,1.0
20251121_144550,ClassicalVariableModel,[3],400,15,0.5726214051246643,0.6189807653427124,0.9916666746139526,0.9333333373069763
