timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,1,0.6922634243965149,0.711645245552063,0.8583333492279053,0.8333333134651184
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,2,0.6920759081840515,0.7102486491203308,0.8500000238418579,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,3,0.692918062210083,0.7090463638305664,0.8583333492279053,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,4,0.6926930546760559,0.708556592464447,0.8583333492279053,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,5,0.6921412348747253,0.7098894119262695,0.8583333492279053,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,6,0.6944663524627686,0.7062981724739075,0.8333333134651184,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,7,0.6963033080101013,0.7072704434394836,0.8333333134651184,0.8333333134651184
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,8,0.6926383972167969,0.7087465524673462,0.8583333492279053,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,9,0.6916147470474243,0.7113601565361023,0.8583333492279053,0.8333333134651184
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,10,0.6917797327041626,0.709613025188446,0.8500000238418579,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,11,0.6911975145339966,0.7110604047775269,0.8500000238418579,0.8333333134651184
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,12,0.6948558688163757,0.7065250277519226,0.8333333134651184,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,13,0.6923869252204895,0.7101097106933594,0.8583333492279053,0.8666666746139526
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,14,0.6921841502189636,0.7102564573287964,0.8583333492279053,0.8333333134651184
20251111_164448,ClassicalVariableModel_NoBiases,[3],400,15,0.6916809678077698,0.7113980650901794,0.8500000238418579,0.8333333134651184
