timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_150248,ClassicalVariableModel,[6],400,1,0.5690507888793945,0.5845088958740234,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,2,0.5765950679779053,0.6201013326644897,0.9916666746139526,0.9333333373069763
20251121_150248,ClassicalVariableModel,[6],400,3,0.567020833492279,0.6015045046806335,0.9916666746139526,0.9333333373069763
20251121_150248,ClassicalVariableModel,[6],400,4,0.5634008049964905,0.5800580978393555,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,5,0.5691835284233093,0.5941292643547058,0.9916666746139526,0.9333333373069763
20251121_150248,ClassicalVariableModel,[6],400,6,0.5658881068229675,0.5822898745536804,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,7,0.5668190717697144,0.5801599025726318,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,8,0.5669867396354675,0.6116610765457153,0.9916666746139526,0.9333333373069763
20251121_150248,ClassicalVariableModel,[6],400,9,0.5650889873504639,0.5923847556114197,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,10,0.5676588416099548,0.6102989315986633,0.9916666746139526,0.9333333373069763
20251121_150248,ClassicalVariableModel,[6],400,11,0.5630810260772705,0.5792211890220642,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,12,0.5663193464279175,0.5774892568588257,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,13,0.5658603310585022,0.5823532938957214,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,14,0.5631625056266785,0.5848315954208374,0.9916666746139526,0.9666666388511658
20251121_150248,ClassicalVariableModel,[6],400,15,0.5677810907363892,0.6020660400390625,0.9916666746139526,0.9333333373069763
