timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy
20251121_155712,ClassicalVariableModel,"[2, 2]",400,1,0.5653031468391418,0.5732629299163818,0.9916666746139526,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,2,0.5674600601196289,0.580413818359375,0.9833333492279053,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,3,0.5739361047744751,0.5677451491355896,0.9750000238418579,1.0
20251121_155712,ClassicalVariableModel,"[2, 2]",400,4,0.5736750364303589,0.5910525918006897,0.9833333492279053,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,5,0.573060154914856,0.5812847018241882,0.9750000238418579,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,6,0.5647028088569641,0.590999186038971,0.9916666746139526,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,7,0.5644505023956299,0.5830619931221008,0.9916666746139526,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,8,0.5754128694534302,0.5922768115997314,0.9750000238418579,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,9,0.5695168972015381,0.5867435336112976,0.9833333492279053,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,10,0.5744081139564514,0.5808617472648621,0.9750000238418579,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,11,0.5649448037147522,0.5884405970573425,0.9916666746139526,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,12,0.566679060459137,0.6082212328910828,0.9916666746139526,0.9333333373069763
20251121_155712,ClassicalVariableModel,"[2, 2]",400,13,0.5669584274291992,0.5804654955863953,0.9916666746139526,0.9666666388511658
20251121_155712,ClassicalVariableModel,"[2, 2]",400,14,0.5641661286354065,0.6069670915603638,0.9916666746139526,0.9333333373069763
20251121_155712,ClassicalVariableModel,"[2, 2]",400,15,0.5678885579109192,0.6089000701904297,0.9916666746139526,0.9333333373069763
