timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,1,0.806431233882904,0.8212359547615051,0.8500000238418579,0.8333333134651184,158,170
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,2,0.8092995285987854,0.8228047490119934,0.8666666746139526,0.8333333134651184,218,253
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,3,0.8055244088172913,0.8208494782447815,0.8583333492279053,0.8666666746139526,125,124
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,4,0.8059239983558655,0.8193467259407043,0.8583333492279053,0.8333333134651184,98,105
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,5,0.808169424533844,0.8231467008590698,0.8666666746139526,0.8333333134651184,206,240
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,6,0.8042929768562317,0.8187379240989685,0.8583333492279053,0.8666666746139526,150,90
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,7,0.8039277791976929,0.8141094446182251,0.8583333492279053,0.8666666746139526,143,128
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,8,0.804611086845398,0.8172293901443481,0.875,0.8666666746139526,132,55
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,9,0.8061086535453796,0.8188232183456421,0.8500000238418579,0.8333333134651184,117,118
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,10,0.8055786490440369,0.816981852054596,0.8583333492279053,0.8666666746139526,189,97
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,11,0.804883599281311,0.8194913864135742,0.824999988079071,0.8666666746139526,117,98
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,12,0.8074194192886353,0.8192079067230225,0.8333333134651184,0.8333333134651184,148,140
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,13,0.805532693862915,0.8172847628593445,0.8500000238418579,0.8333333134651184,90,60
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,14,0.8073713183403015,0.8208636045455933,0.8416666388511658,0.8333333134651184,152,107
20260103_135055,ClassicalModel_Ortho_ReLU_Bias,[4],400,15,0.8037394285202026,0.8154117465019226,0.875,0.8666666746139526,172,70
