timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,1,0.8023478388786316,0.8142977356910706,0.8916666507720947,0.8666666746139526,84,90
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,2,0.8019879460334778,0.814771294593811,0.8833333253860474,0.8666666746139526,70,76
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,3,0.8013349175453186,0.8112010955810547,0.8916666507720947,0.8666666746139526,57,44
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,4,0.8032196760177612,0.8171359896659851,0.8666666746139526,0.8666666746139526,78,72
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,5,0.8038898706436157,0.8182466626167297,0.8833333253860474,0.8666666746139526,82,85
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,6,0.8021237850189209,0.8146700263023376,0.8916666507720947,0.8666666746139526,78,78
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,7,0.8025041818618774,0.8148885369300842,0.8666666746139526,0.8666666746139526,70,79
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,8,0.8021889328956604,0.813849687576294,0.8833333253860474,0.8666666746139526,87,79
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,9,0.8022397756576538,0.8150424361228943,0.8833333253860474,0.8666666746139526,64,57
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,10,0.801685094833374,0.8114097118377686,0.8666666746139526,0.8666666746139526,75,60
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,11,0.8025444746017456,0.81635582447052,0.8833333253860474,0.8666666746139526,74,62
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,12,0.8022545576095581,0.8165646195411682,0.8833333253860474,0.8666666746139526,67,61
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,13,0.802134096622467,0.8150215744972229,0.8666666746139526,0.8666666746139526,76,77
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,14,0.8024852871894836,0.8135936260223389,0.8833333253860474,0.8666666746139526,59,55
20251204_133604,ClassicalModel_Ortho_ReLU_Bias,[4],400,15,0.8023858666419983,0.8150367140769958,0.8833333253860474,0.8666666746139526,79,80
