timestamp,model_name,hidden_sizes,epochs,run_number,final_train_loss,final_valid_loss,final_train_accuracy,final_valid_accuracy,epochs_to_final_train,epochs_to_final_valid
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,1,1.0960708856582642,1.122029185295105,0.3499999940395355,0.2666666805744171,1,32
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,2,0.6765194535255432,0.6823375821113586,0.9666666388511658,0.9666666388511658,358,358
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,3,1.0961796045303345,1.1171305179595947,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,4,1.0960917472839355,1.1242470741271973,0.3499999940395355,0.2666666805744171,1,50
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,5,1.0960687398910522,1.1211793422698975,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,6,1.0960861444473267,1.1198197603225708,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,7,1.0960685014724731,1.121194839477539,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,8,0.7528191208839417,0.7201564908027649,0.8999999761581421,0.8999999761581421,387,380
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,9,1.0960674285888672,1.1216617822647095,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,10,1.0960919857025146,1.124176025390625,0.3499999940395355,0.2666666805744171,12,66
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,11,0.8479316234588623,0.8160299062728882,0.6499999761581421,0.699999988079071,292,332
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,12,1.0961277484893799,1.1182314157485962,0.3499999940395355,0.2666666805744171,1,1
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,13,1.0960808992385864,1.1203675270080566,0.3499999940395355,0.2666666805744171,5,22
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,14,1.096207857131958,1.1280137300491333,0.3499999940395355,0.2666666805744171,1,95
20260103_111102,ClassicalModel_Relu_Bias,"[1, 1]",400,15,0.7722755670547485,0.7414578795433044,0.9750000238418579,0.9333333373069763,389,383
